Gauge[mm],Volume[m3]
24641.0,23013.954
24642.0,23014.587
24643.0,23015.221
24644.0,23015.855
24645.0,23016.489
24646.0,23017.122
24647.0,23017.756
24648.0,23018.39
24649.0,23019.023
24650.0,23019.657
24651.0,23020.29
24652.0,23020.923
24653.0,23021.556
24654.0,23022.189
24655.0,23022.822
24656.0,23023.455
24657.0,23024.088
24658.0,23024.721
24659.0,23025.354
24660.0,23025.987
24661.0,23026.619
24662.0,23027.251
24663.0,23027.884
24664.0,23028.516
24665.0,23029.148
24666.0,23029.78
24667.0,23030.412
24668.0,23031.045
24669.0,23031.677
24670.0,23032.309
24671.0,23032.941
24672.0,23033.572
24673.0,23034.204
24674.0,23034.836
24675.0,23035.468
24676.0,23036.099
24677.0,23036.731
24678.0,23037.363
24679.0,23037.994
24680.0,23038.626
24681.0,23039.257
24682.0,23039.888
24683.0,23040.519
24684.0,23041.15
24685.0,23041.781
24686.0,23042.412
24687.0,23043.043
24688.0,23043.674
24689.0,23044.305
24690.0,23044.936
24691.0,23045.566
24692.0,23046.197
24693.0,23046.827
24694.0,23047.458
24695.0,23048.088
24696.0,23048.718
24697.0,23049.349
24698.0,23049.979
24699.0,23050.61
24700.0,23051.24
24701.0,23051.87
24702.0,23052.499
24703.0,23053.129
24704.0,23053.758
24705.0,23054.388
24706.0,23055.018
24707.0,23055.647
24708.0,23056.277
24709.0,23056.906
24710.0,23057.536
24711.0,23058.165
24712.0,23058.794
24713.0,23059.424
24714.0,23060.053
24715.0,23060.682
24716.0,23061.311
24717.0,23061.94
24718.0,23062.57
24719.0,23063.199
24720.0,23063.828
24721.0,23064.456
24722.0,23065.085
24723.0,23065.713
24724.0,23066.342
24725.0,23066.97
24726.0,23067.598
24727.0,23068.227
24728.0,23068.855
24729.0,23069.484
24730.0,23070.112
24731.0,23070.74
24732.0,23071.368
24733.0,23071.995
24734.0,23072.623
24735.0,23073.251
24736.0,23073.879
24737.0,23074.507
24738.0,23075.134
24739.0,23075.762
24740.0,23076.39
24741.0,23077.017
24742.0,23077.644
24743.0,23078.271
24744.0,23078.898
24745.0,23079.525
24746.0,23080.152
24747.0,23080.779
24748.0,23081.406
24749.0,23082.033
24750.0,23082.66
24751.0,23083.287
24752.0,23083.913
24753.0,23084.54
24754.0,23085.166
24755.0,23085.793
24756.0,23086.419
24757.0,23087.046
24758.0,23087.672
24759.0,23088.299
24760.0,23088.925
24761.0,23089.551
24762.0,23090.177
24763.0,23090.802
24764.0,23091.428
24765.0,23092.054
24766.0,23092.68
24767.0,23093.306
24768.0,23093.931
24769.0,23094.557
24770.0,23095.183
24771.0,23095.808
24772.0,23096.433
24773.0,23097.058
24774.0,23097.683
24775.0,23098.309
24776.0,23098.934
24777.0,23099.559
24778.0,23100.184
24779.0,23100.809
24780.0,23101.434
24781.0,23102.059
24782.0,23102.683
24783.0,23103.308
24784.0,23103.932
24785.0,23104.557
24786.0,23105.181
24787.0,23105.806
24788.0,23106.43
24789.0,23107.055
24790.0,23107.679
24791.0,23108.303
24792.0,23108.927
24793.0,23109.551
24794.0,23110.175
24795.0,23110.799
24796.0,23111.422
24797.0,23112.046
24798.0,23112.67
24799.0,23113.294
24800.0,23113.918
24801.0,23114.541
24802.0,23115.164
24803.0,23115.788
24804.0,23116.411
24805.0,23117.034
24806.0,23117.657
24807.0,23118.28
24808.0,23118.904
24809.0,23119.527
24810.0,23120.15
24811.0,23120.773
24812.0,23121.395
24813.0,23122.018
24814.0,23122.64
24815.0,23123.263
24816.0,23123.885
24817.0,23124.508
24818.0,23125.13
24819.0,23125.753
24820.0,23126.375
24821.0,23126.997
24822.0,23127.619
24823.0,23128.241
24824.0,23128.863
24825.0,23129.485
24826.0,23130.106
24827.0,23130.728
24828.0,23131.35
24829.0,23131.972
24830.0,23132.594
24831.0,23133.215
24832.0,23133.837
24833.0,23134.458
24834.0,23135.079
24835.0,23135.701
24836.0,23136.322
24837.0,23136.943
24838.0,23137.564
24839.0,23138.186
24840.0,23138.807
24841.0,23139.428
24842.0,23140.048
24843.0,23140.669
24844.0,23141.29
24845.0,23141.911
24846.0,23142.531
24847.0,23143.152
24848.0,23143.773
24849.0,23144.393
24850.0,23145.014
24851.0,23145.634
24852.0,23146.254
24853.0,23146.873
24854.0,23147.493
24855.0,23148.113
24856.0,23148.733
24857.0,23149.353
24858.0,23149.972
24859.0,23150.592
24860.0,23151.212
24861.0,23151.831
24862.0,23152.451
24863.0,23153.07
24864.0,23153.689
24865.0,23154.309
24866.0,23154.928
24867.0,23155.547
24868.0,23156.166
24869.0,23156.786
24870.0,23157.405
24871.0,23158.024
24872.0,23158.642
24873.0,23159.261
24874.0,23159.88
24875.0,23160.499
24876.0,23161.117
24877.0,23161.736
24878.0,23162.355
24879.0,23162.973
24880.0,23163.592
24881.0,23164.21
24882.0,23164.828
24883.0,23165.446
24884.0,23166.064
24885.0,23166.682
24886.0,23167.3
24887.0,23167.918
24888.0,23168.536
24889.0,23169.154
24890.0,23169.772
24891.0,23170.389
24892.0,23171.007
24893.0,23171.624
24894.0,23172.241
24895.0,23172.859
24896.0,23173.476
24897.0,23174.093
24898.0,23174.71
24899.0,23175.328
24900.0,23175.945
24901.0,23176.562
24902.0,23177.178
24903.0,23177.795
24904.0,23178.412
24905.0,23179.029
24906.0,23179.645
24907.0,23180.262
24908.0,23180.879
24909.0,23181.495
24910.0,23182.112
24911.0,23182.728
24912.0,23183.344
24913.0,23183.96
24914.0,23184.576
24915.0,23185.193
24916.0,23185.809
24917.0,23186.425
24918.0,23187.041
24919.0,23187.657
24920.0,23188.273
24921.0,23188.888
24922.0,23189.504
24923.0,23190.119
24924.0,23190.735
24925.0,23191.35
24926.0,23191.965
24927.0,23192.581
24928.0,23193.196
24929.0,23193.812
24930.0,23194.427
24931.0,23195.042
24932.0,23195.656
24933.0,23196.271
24934.0,23196.886
24935.0,23197.501
24936.0,23198.115
24937.0,23198.73
24938.0,23199.345
24939.0,23199.959
24940.0,23200.574
24941.0,23201.188
24942.0,23201.802
24943.0,23202.416
24944.0,23203.03
24945.0,23203.645
24946.0,23204.259
24947.0,23204.873
24948.0,23205.487
24949.0,23206.101
24950.0,23206.715
24951.0,23207.329
24952.0,23207.942
24953.0,23208.556
24954.0,23209.169
24955.0,23209.783
24956.0,23210.396
24957.0,23211.01
24958.0,23211.623
24959.0,23212.237
24960.0,23212.85
24961.0,23213.463
24962.0,23214.076
24963.0,23214.688
24964.0,23215.301
24965.0,23215.914
24966.0,23216.527
24967.0,23217.14
24968.0,23217.752
24969.0,23218.365
24970.0,23218.978
24971.0,23219.59
24972.0,23220.202
24973.0,23220.814
24974.0,23221.426
24975.0,23222.039
24976.0,23222.651
24977.0,23223.263
24978.0,23223.875
24979.0,23224.487
24980.0,23225.099
24981.0,23225.711
24982.0,23226.322
24983.0,23226.934
24984.0,23227.545
24985.0,23228.157
24986.0,23228.768
24987.0,23229.38
24988.0,23229.991
24989.0,23230.603
24990.0,23231.214
24991.0,23231.825
24992.0,23232.436
24993.0,23233.046
24994.0,23233.657
24995.0,23234.268
24996.0,23234.879
24997.0,23235.49
24998.0,23236.1
24999.0,23236.711
25000.0,23237.322
25001.0,23237.932
25002.0,23238.542
25003.0,23239.153
25004.0,23239.763
25005.0,23240.373
25006.0,23240.983
25007.0,23241.593
25008.0,23242.204
25009.0,23242.814
25010.0,23243.424
25011.0,23244.034
25012.0,23244.643
25013.0,23245.253
25014.0,23245.862
25015.0,23246.472
25016.0,23247.081
25017.0,23247.691
25018.0,23248.3
25019.0,23248.91
25020.0,23249.519
25021.0,23250.128
25022.0,23250.737
25023.0,23251.346
25024.0,23251.955
25025.0,23252.564
25026.0,23253.173
25027.0,23253.782
25028.0,23254.391
25029.0,23255.0
25030.0,23255.609
25031.0,23256.217
25032.0,23256.825
25033.0,23257.434
25034.0,23258.042
25035.0,23258.65
25036.0,23259.258
25037.0,23259.866
25038.0,23260.475
25039.0,23261.083
25040.0,23261.691
25041.0,23262.299
25042.0,23262.906
25043.0,23263.514
25044.0,23264.121
25045.0,23264.729
25046.0,23265.336
25047.0,23265.944
25048.0,23266.551
25049.0,23267.159
25050.0,23267.766
25051.0,23268.373
25052.0,23268.98
25053.0,23269.587
25054.0,23270.194
25055.0,23270.801
25056.0,23271.408
25057.0,23272.015
25058.0,23272.622
25059.0,23273.229
25060.0,23273.836
25061.0,23274.442
25062.0,23275.049
25063.0,23275.655
25064.0,23276.261
25065.0,23276.868
25066.0,23277.474
25067.0,23278.08
25068.0,23278.686
25069.0,23279.293
25070.0,23279.899
25071.0,23280.505
25072.0,23281.11
25073.0,23281.716
25074.0,23282.322
25075.0,23282.928
25076.0,23283.533
25077.0,23284.139
25078.0,23284.745
25079.0,23285.35
25080.0,23285.956
25081.0,23286.561
25082.0,23287.166
25083.0,23287.771
25084.0,23288.376
25085.0,23288.981
25086.0,23289.585
25087.0,23290.19
25088.0,23290.795
25089.0,23291.4
25090.0,23292.005
25091.0,23292.609
25092.0,23293.214
25093.0,23293.818
25094.0,23294.422
25095.0,23295.027
25096.0,23295.631
25097.0,23296.235
25098.0,23296.839
25099.0,23297.444
25100.0,23298.048
25101.0,23298.652
25102.0,23299.256
25103.0,23299.859
25104.0,23300.463
25105.0,23301.067
25106.0,23301.671
25107.0,23302.275
25108.0,23302.878
25109.0,23303.482
25110.0,23304.086
25111.0,23304.689
25112.0,23305.292
25113.0,23305.895
25114.0,23306.498
25115.0,23307.101
25116.0,23307.704
25117.0,23308.307
25118.0,23308.91
25119.0,23309.513
25120.0,23310.116
25121.0,23310.718
25122.0,23311.321
25123.0,23311.923
25124.0,23312.525
25125.0,23313.128
25126.0,23313.73
25127.0,23314.332
25128.0,23314.934
25129.0,23315.537
25130.0,23316.139
25131.0,23316.741
25132.0,23317.343
25133.0,23317.944
25134.0,23318.546
25135.0,23319.148
25136.0,23319.75
25137.0,23320.352
25138.0,23320.953
25139.0,23321.555
25140.0,23322.157
25141.0,23322.758
25142.0,23323.359
25143.0,23323.96
25144.0,23324.561
25145.0,23325.163
25146.0,23325.764
25147.0,23326.365
25148.0,23326.966
25149.0,23327.567
25150.0,23328.168
25151.0,23328.769
25152.0,23329.369
25153.0,23329.97
25154.0,23330.57
25155.0,23331.171
25156.0,23331.771
25157.0,23332.372
25158.0,23332.972
25159.0,23333.573
25160.0,23334.173
25161.0,23334.773
25162.0,23335.372
25163.0,23335.972
25164.0,23336.571
25165.0,23337.171
25166.0,23337.771
25167.0,23338.37
25168.0,23338.97
25169.0,23339.569
25170.0,23340.169
25171.0,23340.768
25172.0,23341.367
25173.0,23341.967
25174.0,23342.566
25175.0,23343.165
25176.0,23343.764
25177.0,23344.363
25178.0,23344.963
25179.0,23345.562
25180.0,23346.161
25181.0,23346.76
25182.0,23347.358
25183.0,23347.957
25184.0,23348.555
25185.0,23349.154
25186.0,23349.752
25187.0,23350.351
25188.0,23350.949
25189.0,23351.548
25190.0,23352.146
25191.0,23352.744
25192.0,23353.342
25193.0,23353.94
25194.0,23354.538
25195.0,23355.136
25196.0,23355.733
25197.0,23356.331
25198.0,23356.929
25199.0,23357.527
25200.0,23358.125
25201.0,23358.722
25202.0,23359.319
25203.0,23359.916
25204.0,23360.513
25205.0,23361.111
25206.0,23361.708
25207.0,23362.305
25208.0,23362.902
25209.0,23363.499
25210.0,23364.096
25211.0,23364.693
25212.0,23365.289
25213.0,23365.886
25214.0,23366.482
25215.0,23367.079
25216.0,23367.676
25217.0,23368.272
25218.0,23368.869
25219.0,23369.465
25220.0,23370.062
25221.0,23370.658
25222.0,23371.254
25223.0,23371.849
25224.0,23372.445
25225.0,23373.041
25226.0,23373.637
25227.0,23374.233
25228.0,23374.828
25229.0,23375.424
25230.0,23376.02
25231.0,23376.615
25232.0,23377.21
25233.0,23377.806
25234.0,23378.401
25235.0,23378.996
25236.0,23379.591
25237.0,23380.186
25238.0,23380.782
25239.0,23381.377
25240.0,23381.972
25241.0,23382.567
25242.0,23383.161
25243.0,23383.756
25244.0,23384.35
25245.0,23384.945
25246.0,23385.54
25247.0,23386.134
25248.0,23386.729
25249.0,23387.323
25250.0,23387.918
25251.0,23388.512
25252.0,23389.106
25253.0,23389.7
25254.0,23390.294
25255.0,23390.888
25256.0,23391.482
25257.0,23392.076
25258.0,23392.67
25259.0,23393.264
25260.0,23393.858
25261.0,23394.451
25262.0,23395.045
25263.0,23395.638
25264.0,23396.231
25265.0,23396.825
25266.0,23397.418
25267.0,23398.011
25268.0,23398.604
25269.0,23399.198
25270.0,23399.791
25271.0,23400.384
25272.0,23400.976
25273.0,23401.569
25274.0,23402.161
25275.0,23402.754
25276.0,23403.346
25277.0,23403.939
25278.0,23404.531
25279.0,23405.124
25280.0,23405.716
25281.0,23406.308
25282.0,23406.9
25283.0,23407.492
25284.0,23408.084
25285.0,23408.676
25286.0,23409.268
25287.0,23409.86
25288.0,23410.452
25289.0,23411.044
25290.0,23411.636
25291.0,23412.227
25292.0,23412.819
25293.0,23413.41
25294.0,23414.001
25295.0,23414.593
25296.0,23415.184
25297.0,23415.775
25298.0,23416.366
25299.0,23416.958
25300.0,23417.549
25301.0,23418.14
25302.0,23418.731
25303.0,23419.321
25304.0,23419.912
25305.0,23420.503
25306.0,23421.094
25307.0,23421.685
25308.0,23422.275
25309.0,23422.866
25310.0,23423.457
25311.0,23424.047
25312.0,23424.637
25313.0,23425.227
25314.0,23425.817
25315.0,23426.407
25316.0,23426.996
25317.0,23427.586
25318.0,23428.176
25319.0,23428.766
25320.0,23429.356
25321.0,23429.945
25322.0,23430.535
25323.0,23431.124
25324.0,23431.714
25325.0,23432.303
25326.0,23432.892
25327.0,23433.482
25328.0,23434.071
25329.0,23434.661
25330.0,23435.25
25331.0,23435.839
25332.0,23436.427
25333.0,23437.016
25334.0,23437.605
25335.0,23438.194
25336.0,23438.782
25337.0,23439.371
25338.0,23439.96
25339.0,23440.548
25340.0,23441.137
25341.0,23441.725
25342.0,23442.313
25343.0,23442.902
25344.0,23443.49
25345.0,23444.078
25346.0,23444.666
25347.0,23445.254
25348.0,23445.843
25349.0,23446.431
25350.0,23447.019
25351.0,23447.606
25352.0,23448.194
25353.0,23448.781
25354.0,23449.368
25355.0,23449.956
25356.0,23450.543
25357.0,23451.13
25358.0,23451.717
25359.0,23452.305
25360.0,23452.892
25361.0,23453.479
25362.0,23454.066
25363.0,23454.652
25364.0,23455.239
25365.0,23455.826
25366.0,23456.413
25367.0,23457.0
25368.0,23457.586
25369.0,23458.173
25370.0,23458.76
25371.0,23459.346
25372.0,23459.932
25373.0,23460.519
25374.0,23461.105
25375.0,23461.691
25376.0,23462.277
25377.0,23462.863
25378.0,23463.45
25379.0,23464.036
25380.0,23464.622
25381.0,23465.208
25382.0,23465.793
25383.0,23466.379
25384.0,23466.964
25385.0,23467.55
25386.0,23468.135
25387.0,23468.721
25388.0,23469.306
25389.0,23469.892
25390.0,23470.477
25391.0,23471.062
25392.0,23471.646
25393.0,23472.231
25394.0,23472.816
25395.0,23473.401
25396.0,23473.985
25397.0,23474.57
25398.0,23475.155
25399.0,23475.739
25400.0,23476.324
25401.0,23476.908
25402.0,23477.492
25403.0,23478.077
25404.0,23478.661
25405.0,23479.245
25406.0,23479.829
25407.0,23480.413
25408.0,23480.998
25409.0,23481.582
25410.0,23482.166
25411.0,23482.75
25412.0,23483.333
25413.0,23483.917
25414.0,23484.5
25415.0,23485.084
25416.0,23485.668
25417.0,23486.251
25418.0,23486.835
25419.0,23487.418
25420.0,23488.002
25421.0,23488.585
25422.0,23489.168
25423.0,23489.75
25424.0,23490.333
25425.0,23490.916
25426.0,23491.499
25427.0,23492.082
25428.0,23492.664
25429.0,23493.247
25430.0,23493.83
25431.0,23494.412
25432.0,23494.994
25433.0,23495.577
25434.0,23496.159
25435.0,23496.741
25436.0,23497.323
25437.0,23497.905
25438.0,23498.488
25439.0,23499.07
25440.0,23499.652
25441.0,23500.234
25442.0,23500.815
25443.0,23501.397
25444.0,23501.978
25445.0,23502.56
25446.0,23503.142
25447.0,23503.723
25448.0,23504.305
25449.0,23504.886
25450.0,23505.468
25451.0,23506.049
25452.0,23506.63
25453.0,23507.211
25454.0,23507.792
25455.0,23508.373
25456.0,23508.953
25457.0,23509.534
25458.0,23510.115
25459.0,23510.696
25460.0,23511.277
25461.0,23511.857
25462.0,23512.437
25463.0,23513.018
25464.0,23513.598
25465.0,23514.178
25466.0,23514.758
25467.0,23515.338
25468.0,23515.919
25469.0,23516.499
25470.0,23517.079
25471.0,23517.659
25472.0,23518.238
25473.0,23518.818
25474.0,23519.397
25475.0,23519.977
25476.0,23520.557
25477.0,23521.136
25478.0,23521.716
25479.0,23522.295
25480.0,23522.875
25481.0,23523.454
25482.0,23524.033
25483.0,23524.612
25484.0,23525.191
25485.0,23525.77
25486.0,23526.349
25487.0,23526.928
25488.0,23527.507
25489.0,23528.086
25490.0,23528.665
25491.0,23529.243
25492.0,23529.822
25493.0,23530.4
25494.0,23530.979
25495.0,23531.557
25496.0,23532.135
25497.0,23532.714
25498.0,23533.292
25499.0,23533.871
25500.0,23534.449
25501.0,23535.027
25502.0,23535.604
25503.0,23536.182
25504.0,23536.759
25505.0,23537.337
25506.0,23537.914
25507.0,23538.492
25508.0,23539.069
25509.0,23539.647
25510.0,23540.224
25511.0,23540.801
25512.0,23541.378
25513.0,23541.955
25514.0,23542.532
25515.0,23543.11
25516.0,23543.687
25517.0,23544.264
25518.0,23544.841
25519.0,23545.418
25520.0,23545.995
25521.0,23546.571
25522.0,23547.148
25523.0,23547.724
25524.0,23548.301
25525.0,23548.877
25526.0,23549.453
25527.0,23550.03
25528.0,23550.606
25529.0,23551.183
25530.0,23551.759
25531.0,23552.335
25532.0,23552.91
25533.0,23553.486
25534.0,23554.062
25535.0,23554.638
25536.0,23555.213
25537.0,23555.789
25538.0,23556.365
25539.0,23556.94
25540.0,23557.516
25541.0,23558.091
25542.0,23558.666
25543.0,23559.241
25544.0,23559.816
25545.0,23560.391
25546.0,23560.966
25547.0,23561.541
25548.0,23562.116
25549.0,23562.691
25550.0,23563.266
25551.0,23563.84
25552.0,23564.415
25553.0,23564.989
25554.0,23565.564
25555.0,23566.138
25556.0,23566.712
25557.0,23567.287
25558.0,23567.861
25559.0,23568.436
25560.0,23569.01
25561.0,23569.584
25562.0,23570.158
25563.0,23570.731
25564.0,23571.305
25565.0,23571.879
25566.0,23572.453
25567.0,23573.027
25568.0,23573.6
25569.0,23574.174
25570.0,23574.748
25571.0,23575.321
25572.0,23575.894
25573.0,23576.468
25574.0,23577.041
25575.0,23577.614
25576.0,23578.187
25577.0,23578.76
25578.0,23579.334
25579.0,23579.907
25580.0,23580.48
25581.0,23581.052
25582.0,23581.625
25583.0,23582.197
25584.0,23582.77
25585.0,23583.342
25586.0,23583.914
25587.0,23584.487
25588.0,23585.059
25589.0,23585.632
25590.0,23586.204
25591.0,23586.776
25592.0,23587.348
25593.0,23587.919
25594.0,23588.491
25595.0,23589.063
25596.0,23589.635
25597.0,23590.207
25598.0,23590.778
25599.0,23591.35
25600.0,23591.922
25601.0,23592.493
25602.0,23593.064
25603.0,23593.636
25604.0,23594.207
25605.0,23594.778
25606.0,23595.349
25607.0,23595.92
25608.0,23596.492
25609.0,23597.063
25610.0,23597.634
25611.0,23598.205
25612.0,23598.775
25613.0,23599.346
25614.0,23599.916
25615.0,23600.487
25616.0,23601.058
25617.0,23601.628
25618.0,23602.199
25619.0,23602.769
25620.0,23603.34
25621.0,23603.91
25622.0,23604.479
25623.0,23605.049
25624.0,23605.619
25625.0,23606.189
25626.0,23606.758
25627.0,23607.328
25628.0,23607.898
25629.0,23608.467
25630.0,23609.037
25631.0,23609.606
25632.0,23610.176
25633.0,23610.745
25634.0,23611.314
25635.0,23611.884
25636.0,23612.453
25637.0,23613.022
25638.0,23613.591
25639.0,23614.161
25640.0,23614.73
25641.0,23615.299
25642.0,23615.867
25643.0,23616.436
25644.0,23617.004
25645.0,23617.573
25646.0,23618.142
25647.0,23618.71
25648.0,23619.279
25649.0,23619.847
25650.0,23620.416
25651.0,23620.984
25652.0,23621.552
25653.0,23622.12
25654.0,23622.688
25655.0,23623.256
25656.0,23623.823
25657.0,23624.391
25658.0,23624.959
25659.0,23625.527
25660.0,23626.095
25661.0,23626.662
25662.0,23627.229
25663.0,23627.797
25664.0,23628.364
25665.0,23628.931
25666.0,23629.498
25667.0,23630.065
25668.0,23630.633
25669.0,23631.2
25670.0,23631.767
25671.0,23632.334
25672.0,23632.9
25673.0,23633.467
25674.0,23634.033
25675.0,23634.6
25676.0,23635.167
25677.0,23635.733
25678.0,23636.3
25679.0,23636.866
25680.0,23637.433
25681.0,23637.999
25682.0,23638.565
25683.0,23639.131
25684.0,23639.697
25685.0,23640.263
25686.0,23640.829
25687.0,23641.395
25688.0,23641.961
25689.0,23642.527
25690.0,23643.093
25691.0,23643.658
25692.0,23644.223
25693.0,23644.789
25694.0,23645.354
25695.0,23645.919
25696.0,23646.484
25697.0,23647.049
25698.0,23647.615
25699.0,23648.18
25700.0,23648.745
25701.0,23649.31
25702.0,23649.874
25703.0,23650.439
25704.0,23651.004
25705.0,23651.569
25706.0,23652.133
25707.0,23652.698
25708.0,23653.263
25709.0,23653.827
25710.0,23654.392
25711.0,23654.956
25712.0,23655.52
25713.0,23656.084
25714.0,23656.648
25715.0,23657.213
25716.0,23657.777
25717.0,23658.341
25718.0,23658.905
25719.0,23659.469
25720.0,23660.033
25721.0,23660.596
25722.0,23661.16
25723.0,23661.723
25724.0,23662.287
25725.0,23662.85
25726.0,23663.413
25727.0,23663.977
25728.0,23664.54
25729.0,23665.104
25730.0,23665.667
25731.0,23666.23
25732.0,23666.792
25733.0,23667.355
25734.0,23667.917
25735.0,23668.48
25736.0,23669.043
25737.0,23669.605
25738.0,23670.168
25739.0,23670.73
25740.0,23671.293
25741.0,23671.855
25742.0,23672.417
25743.0,23672.979
25744.0,23673.541
25745.0,23674.104
25746.0,23674.666
25747.0,23675.228
25748.0,23675.79
25749.0,23676.352
25750.0,23676.914
25751.0,23677.475
25752.0,23678.037
25753.0,23678.598
25754.0,23679.16
25755.0,23679.721
25756.0,23680.282
25757.0,23680.844
25758.0,23681.405
25759.0,23681.967
25760.0,23682.528
25761.0,23683.089
25762.0,23683.65
25763.0,23684.21
25764.0,23684.771
25765.0,23685.332
25766.0,23685.893
25767.0,23686.454
25768.0,23687.014
25769.0,23687.575
25770.0,23688.136
25771.0,23688.696
25772.0,23689.256
25773.0,23689.816
25774.0,23690.376
25775.0,23690.936
25776.0,23691.496
25777.0,23692.056
25778.0,23692.616
25779.0,23693.176
25780.0,23693.736
25781.0,23694.296
25782.0,23694.855
25783.0,23695.415
25784.0,23695.974
25785.0,23696.534
25786.0,23697.093
25787.0,23697.653
25788.0,23698.212
25789.0,23698.772
25790.0,23699.331
25791.0,23699.89
25792.0,23700.449
25793.0,23701.008
25794.0,23701.567
25795.0,23702.126
25796.0,23702.684
25797.0,23703.243
25798.0,23703.802
25799.0,23704.361
25800.0,23704.92
25801.0,23705.478
25802.0,23706.036
25803.0,23706.595
25804.0,23707.153
25805.0,23707.711
25806.0,23708.269
25807.0,23708.827
25808.0,23709.386
25809.0,23709.944
25810.0,23710.502
25811.0,23711.059
25812.0,23711.617
25813.0,23712.174
25814.0,23712.731
25815.0,23713.289
25816.0,23713.846
25817.0,23714.403
25818.0,23714.96
25819.0,23715.518
25820.0,23716.075
25821.0,23716.632
25822.0,23717.189
25823.0,23717.746
25824.0,23718.303
25825.0,23718.86
25826.0,23719.416
25827.0,23719.973
25828.0,23720.53
25829.0,23721.087
25830.0,23721.644
25831.0,23722.2
25832.0,23722.757
25833.0,23723.313
25834.0,23723.869
25835.0,23724.426
25836.0,23724.982
25837.0,23725.538
25838.0,23726.094
25839.0,23726.651
25840.0,23727.207
25841.0,23727.763
25842.0,23728.318
25843.0,23728.874
25844.0,23729.429
25845.0,23729.985
25846.0,23730.541
25847.0,23731.096
25848.0,23731.652
25849.0,23732.207
25850.0,23732.763
25851.0,23733.318
25852.0,23733.873
25853.0,23734.427
25854.0,23734.982
25855.0,23735.537
25856.0,23736.092
25857.0,23736.647
25858.0,23737.201
25859.0,23737.756
25860.0,23738.311
25861.0,23738.865
25862.0,23739.42
25863.0,23739.974
25864.0,23740.528
25865.0,23741.083
25866.0,23741.637
25867.0,23742.191
25868.0,23742.745
25869.0,23743.3
25870.0,23743.854
25871.0,23744.408
25872.0,23744.961
25873.0,23745.515
25874.0,23746.068
25875.0,23746.622
25876.0,23747.176
25877.0,23747.729
25878.0,23748.283
25879.0,23748.836
25880.0,23749.39
25881.0,23749.943
25882.0,23750.496
25883.0,23751.049
25884.0,23751.602
25885.0,23752.155
25886.0,23752.708
25887.0,23753.261
25888.0,23753.814
25889.0,23754.367
25890.0,23754.92
25891.0,23755.472
25892.0,23756.024
25893.0,23756.577
25894.0,23757.129
25895.0,23757.681
25896.0,23758.233
25897.0,23758.785
25898.0,23759.338
25899.0,23759.89
25900.0,23760.442
25901.0,23760.994
25902.0,23761.545
25903.0,23762.097
25904.0,23762.649
25905.0,23763.201
25906.0,23763.752
25907.0,23764.304
25908.0,23764.856
25909.0,23765.407
25910.0,23765.959
25911.0,23766.51
25912.0,23767.061
25913.0,23767.612
25914.0,23768.163
25915.0,23768.714
25916.0,23769.265
25917.0,23769.816
25918.0,23770.367
25919.0,23770.918
25920.0,23771.469
25921.0,23772.019
25922.0,23772.57
25923.0,23773.12
25924.0,23773.67
25925.0,23774.221
25926.0,23774.771
25927.0,23775.321
25928.0,23775.871
25929.0,23776.422
25930.0,23776.972
25931.0,23777.522
25932.0,23778.071
25933.0,23778.621
25934.0,23779.171
25935.0,23779.721
25936.0,23780.27
25937.0,23780.82
25938.0,23781.37
25939.0,23781.919
25940.0,23782.469
25941.0,23783.018
25942.0,23783.567
25943.0,23784.116
25944.0,23784.665
25945.0,23785.215
25946.0,23785.764
25947.0,23786.313
25948.0,23786.862
25949.0,23787.411
25950.0,23787.96
25951.0,23788.508
25952.0,23789.057
25953.0,23789.605
25954.0,23790.154
25955.0,23790.702
25956.0,23791.25
25957.0,23791.799
25958.0,23792.347
25959.0,23792.896
25960.0,23793.444
25961.0,23793.992
25962.0,23794.539
25963.0,23795.087
25964.0,23795.634
25965.0,23796.182
25966.0,23796.73
25967.0,23797.277
25968.0,23797.825
25969.0,23798.372
25970.0,23798.92
25971.0,23799.467
25972.0,23800.014
25973.0,23800.562
25974.0,23801.109
25975.0,23801.656
25976.0,23802.203
25977.0,23802.75
25978.0,23803.298
25979.0,23803.845
25980.0,23804.392
25981.0,23804.938
25982.0,23805.485
25983.0,23806.031
25984.0,23806.578
25985.0,23807.124
25986.0,23807.67
25987.0,23808.217
25988.0,23808.763
25989.0,23809.31
25990.0,23809.856
25991.0,23810.402
25992.0,23810.948
25993.0,23811.494
25994.0,23812.04
25995.0,23812.586
25996.0,23813.131
25997.0,23813.677
25998.0,23814.223
25999.0,23814.769
26000.0,23815.315
26001.0,23815.86
26002.0,23816.405
26003.0,23816.95
26004.0,23817.495
26005.0,23818.04
26006.0,23818.585
26007.0,23819.13
26008.0,23819.675
26009.0,23820.22
26010.0,23820.765
26011.0,23821.31
26012.0,23821.854
26013.0,23822.399
26014.0,23822.943
26015.0,23823.488
26016.0,23824.033
26017.0,23824.577
26018.0,23825.122
26019.0,23825.666
26020.0,23826.211
26021.0,23826.755
26022.0,23827.299
26023.0,23827.843
26024.0,23828.387
26025.0,23828.931
26026.0,23829.474
26027.0,23830.018
26028.0,23830.562
26029.0,23831.106
26030.0,23831.65
26031.0,23832.193
26032.0,23832.736
26033.0,23833.28
26034.0,23833.823
26035.0,23834.366
26036.0,23834.909
26037.0,23835.452
26038.0,23835.996
